memberStateCode,memberStateName,beginDate,endDate,price,unit,weekNumber,productName,priceType
FR,France,10/05/2010,16/05/2010,€190.00,national currency/100kg,19,Whole broiler (65%),Selling price
FR,France,03/05/2010,09/05/2010,€180.00,national currency/100kg,18,Whole broiler (65%),Selling price
FR,France,26/04/2010,02/05/2010,€180.00,national currency/100kg,17,Whole broiler (65%),Selling price
FR,France,19/04/2010,25/04/2010,€175.00,national currency/100kg,16,Whole broiler (65%),Selling price
FR,France,12/04/2010,18/04/2010,€175.00,national currency/100kg,15,Whole broiler (65%),Selling price
FR,France,05/04/2010,11/04/2010,€175.00,national currency/100kg,14,Whole broiler (65%),Selling price
FR,France,29/03/2010,04/04/2010,€175.00,national currency/100kg,13,Whole broiler (65%),Selling price
FR,France,22/03/2010,28/03/2010,€175.00,national currency/100kg,12,Whole broiler (65%),Selling price
FR,France,15/03/2010,21/03/2010,€175.00,national currency/100kg,11,Whole broiler (65%),Selling price
FR,France,08/03/2010,14/03/2010,€175.00,national currency/100kg,10,Whole broiler (65%),Selling price
FR,France,01/03/2010,07/03/2010,€175.00,national currency/100kg,9,Whole broiler (65%),Selling price
FR,France,22/02/2010,28/02/2010,€175.00,national currency/100kg,8,Whole broiler (65%),Selling price
FR,France,15/02/2010,21/02/2010,€175.00,national currency/100kg,7,Whole broiler (65%),Selling price
FR,France,08/02/2010,14/02/2010,€175.00,national currency/100kg,6,Whole broiler (65%),Selling price
FR,France,01/02/2010,07/02/2010,€181.00,national currency/100kg,5,Whole broiler (65%),Selling price
FR,France,25/01/2010,31/01/2010,€185.00,national currency/100kg,4,Whole broiler (65%),Selling price
FR,France,18/01/2010,24/01/2010,€190.00,national currency/100kg,3,Whole broiler (65%),Selling price
FR,France,11/01/2010,17/01/2010,€195.00,national currency/100kg,2,Whole broiler (65%),Selling price
FR,France,04/01/2010,10/01/2010,€195.00,national currency/100kg,1,Whole broiler (65%),Selling price
FR,France,28/12/2009,03/01/2010,€195.00,national currency/100kg,53,Whole broiler (65%),Selling price
FR,France,21/12/2009,27/12/2009,€195.00,national currency/100kg,52,Whole broiler (65%),Selling price
FR,France,14/12/2009,20/12/2009,€195.00,national currency/100kg,51,Whole broiler (65%),Selling price
FR,France,07/12/2009,13/12/2009,€195.00,national currency/100kg,50,Whole broiler (65%),Selling price
FR,France,30/11/2009,06/12/2009,€195.00,national currency/100kg,49,Whole broiler (65%),Selling price
FR,France,23/11/2009,29/11/2009,€195.00,national currency/100kg,48,Whole broiler (65%),Selling price
FR,France,16/11/2009,22/11/2009,€195.00,national currency/100kg,47,Whole broiler (65%),Selling price
FR,France,09/11/2009,15/11/2009,€203.00,national currency/100kg,46,Whole broiler (65%),Selling price
FR,France,02/11/2009,08/11/2009,€209.00,national currency/100kg,45,Whole broiler (65%),Selling price
FR,France,26/10/2009,01/11/2009,€210.00,national currency/100kg,44,Whole broiler (65%),Selling price
FR,France,19/10/2009,25/10/2009,€210.00,national currency/100kg,43,Whole broiler (65%),Selling price
FR,France,12/10/2009,18/10/2009,€210.00,national currency/100kg,42,Whole broiler (65%),Selling price
FR,France,05/10/2009,11/10/2009,€210.00,national currency/100kg,41,Whole broiler (65%),Selling price
FR,France,28/09/2009,04/10/2009,€210.00,national currency/100kg,40,Whole broiler (65%),Selling price
FR,France,21/09/2009,27/09/2009,€210.00,national currency/100kg,39,Whole broiler (65%),Selling price
FR,France,14/09/2009,20/09/2009,€210.00,national currency/100kg,38,Whole broiler (65%),Selling price
FR,France,07/09/2009,13/09/2009,€210.00,national currency/100kg,37,Whole broiler (65%),Selling price
FR,France,31/08/2009,06/09/2009,€213.00,national currency/100kg,36,Whole broiler (65%),Selling price
FR,France,24/08/2009,30/08/2009,€215.00,national currency/100kg,35,Whole broiler (65%),Selling price
FR,France,17/08/2009,23/08/2009,€215.00,national currency/100kg,34,Whole broiler (65%),Selling price
FR,France,10/08/2009,16/08/2009,€215.00,national currency/100kg,33,Whole broiler (65%),Selling price
FR,France,03/08/2009,09/08/2009,€215.00,national currency/100kg,32,Whole broiler (65%),Selling price
FR,France,27/07/2009,02/08/2009,€215.00,national currency/100kg,31,Whole broiler (65%),Selling price
FR,France,20/07/2009,26/07/2009,€215.00,national currency/100kg,30,Whole broiler (65%),Selling price
FR,France,13/07/2009,19/07/2009,€215.00,national currency/100kg,29,Whole broiler (65%),Selling price
FR,France,06/07/2009,12/07/2009,€215.00,national currency/100kg,28,Whole broiler (65%),Selling price
FR,France,29/06/2009,05/07/2009,€215.00,national currency/100kg,27,Whole broiler (65%),Selling price
FR,France,22/06/2009,28/06/2009,€215.00,national currency/100kg,26,Whole broiler (65%),Selling price
FR,France,15/06/2009,21/06/2009,€215.00,national currency/100kg,25,Whole broiler (65%),Selling price
FR,France,08/06/2009,14/06/2009,€215.00,national currency/100kg,24,Whole broiler (65%),Selling price
FR,France,01/06/2009,07/06/2009,€215.00,national currency/100kg,23,Whole broiler (65%),Selling price
FR,France,25/05/2009,31/05/2009,€215.00,national currency/100kg,22,Whole broiler (65%),Selling price
FR,France,18/05/2009,24/05/2009,€215.00,national currency/100kg,21,Whole broiler (65%),Selling price
FR,France,11/05/2009,17/05/2009,€215.00,national currency/100kg,20,Whole broiler (65%),Selling price
FR,France,04/05/2009,10/05/2009,€213.00,national currency/100kg,19,Whole broiler (65%),Selling price
FR,France,27/04/2009,03/05/2009,€210.00,national currency/100kg,18,Whole broiler (65%),Selling price
FR,France,20/04/2009,26/04/2009,€210.00,national currency/100kg,17,Whole broiler (65%),Selling price
FR,France,13/04/2009,19/04/2009,€210.00,national currency/100kg,16,Whole broiler (65%),Selling price
FR,France,06/04/2009,12/04/2009,€210.00,national currency/100kg,15,Whole broiler (65%),Selling price
FR,France,30/03/2009,05/04/2009,€210.00,national currency/100kg,14,Whole broiler (65%),Selling price
FR,France,23/03/2009,29/03/2009,€210.00,national currency/100kg,13,Whole broiler (65%),Selling price
FR,France,16/03/2009,22/03/2009,€210.00,national currency/100kg,12,Whole broiler (65%),Selling price
FR,France,09/03/2009,15/03/2009,€210.00,national currency/100kg,11,Whole broiler (65%),Selling price
FR,France,02/03/2009,08/03/2009,€210.00,national currency/100kg,10,Whole broiler (65%),Selling price
FR,France,23/02/2009,01/03/2009,€210.00,national currency/100kg,9,Whole broiler (65%),Selling price
FR,France,16/02/2009,22/02/2009,€210.00,national currency/100kg,8,Whole broiler (65%),Selling price
FR,France,09/02/2009,15/02/2009,€210.00,national currency/100kg,7,Whole broiler (65%),Selling price
FR,France,02/02/2009,08/02/2009,€210.00,national currency/100kg,6,Whole broiler (65%),Selling price
FR,France,26/01/2009,01/02/2009,€211.00,national currency/100kg,5,Whole broiler (65%),Selling price
FR,France,19/01/2009,25/01/2009,€215.00,national currency/100kg,4,Whole broiler (65%),Selling price
FR,France,12/01/2009,18/01/2009,€215.00,national currency/100kg,3,Whole broiler (65%),Selling price
FR,France,05/01/2009,11/01/2009,€215.00,national currency/100kg,2,Whole broiler (65%),Selling price
FR,France,29/12/2008,04/01/2009,€215.00,national currency/100kg,1,Whole broiler (65%),Selling price
FR,France,22/12/2008,28/12/2008,€215.00,national currency/100kg,52,Whole broiler (65%),Selling price
FR,France,15/12/2008,21/12/2008,€215.00,national currency/100kg,51,Whole broiler (65%),Selling price
FR,France,08/12/2008,14/12/2008,€215.00,national currency/100kg,50,Whole broiler (65%),Selling price
FR,France,01/12/2008,07/12/2008,€215.00,national currency/100kg,49,Whole broiler (65%),Selling price
FR,France,24/11/2008,30/11/2008,€216.00,national currency/100kg,48,Whole broiler (65%),Selling price
FR,France,17/11/2008,23/11/2008,€220.00,national currency/100kg,47,Whole broiler (65%),Selling price
FR,France,10/11/2008,16/11/2008,€220.00,national currency/100kg,46,Whole broiler (65%),Selling price
FR,France,03/11/2008,09/11/2008,€220.00,national currency/100kg,45,Whole broiler (65%),Selling price
FR,France,27/10/2008,02/11/2008,€220.00,national currency/100kg,44,Whole broiler (65%),Selling price
FR,France,20/10/2008,26/10/2008,€220.00,national currency/100kg,43,Whole broiler (65%),Selling price
FR,France,13/10/2008,19/10/2008,€220.00,national currency/100kg,42,Whole broiler (65%),Selling price
FR,France,06/10/2008,12/10/2008,€220.00,national currency/100kg,41,Whole broiler (65%),Selling price
FR,France,29/09/2008,05/10/2008,€220.00,national currency/100kg,40,Whole broiler (65%),Selling price
FR,France,22/09/2008,28/09/2008,€225.00,national currency/100kg,39,Whole broiler (65%),Selling price
FR,France,15/09/2008,21/09/2008,€225.00,national currency/100kg,38,Whole broiler (65%),Selling price
FR,France,08/09/2008,14/09/2008,€225.00,national currency/100kg,37,Whole broiler (65%),Selling price
FR,France,01/09/2008,07/09/2008,€225.00,national currency/100kg,36,Whole broiler (65%),Selling price
FR,France,25/08/2008,31/08/2008,€225.00,national currency/100kg,35,Whole broiler (65%),Selling price
FR,France,18/08/2008,24/08/2008,€225.00,national currency/100kg,34,Whole broiler (65%),Selling price
FR,France,11/08/2008,17/08/2008,€225.00,national currency/100kg,33,Whole broiler (65%),Selling price
FR,France,04/08/2008,10/08/2008,€225.00,national currency/100kg,32,Whole broiler (65%),Selling price
FR,France,28/07/2008,03/08/2008,€225.00,national currency/100kg,31,Whole broiler (65%),Selling price
FR,France,21/07/2008,27/07/2008,€225.00,national currency/100kg,30,Whole broiler (65%),Selling price
FR,France,14/07/2008,20/07/2008,€225.00,national currency/100kg,29,Whole broiler (65%),Selling price
FR,France,07/07/2008,13/07/2008,€225.00,national currency/100kg,28,Whole broiler (65%),Selling price
FR,France,30/06/2008,06/07/2008,€225.00,national currency/100kg,27,Whole broiler (65%),Selling price
FR,France,23/06/2008,29/06/2008,€225.00,national currency/100kg,26,Whole broiler (65%),Selling price
FR,France,16/06/2008,22/06/2008,€225.00,national currency/100kg,25,Whole broiler (65%),Selling price
FR,France,09/06/2008,15/06/2008,€225.00,national currency/100kg,24,Whole broiler (65%),Selling price
FR,France,02/06/2008,08/06/2008,€225.00,national currency/100kg,23,Whole broiler (65%),Selling price
FR,France,26/05/2008,01/06/2008,€225.00,national currency/100kg,22,Whole broiler (65%),Selling price
FR,France,19/05/2008,25/05/2008,€225.00,national currency/100kg,21,Whole broiler (65%),Selling price
FR,France,12/05/2008,18/05/2008,€223.00,national currency/100kg,20,Whole broiler (65%),Selling price
FR,France,05/05/2008,11/05/2008,€220.00,national currency/100kg,19,Whole broiler (65%),Selling price
FR,France,28/04/2008,04/05/2008,€220.00,national currency/100kg,18,Whole broiler (65%),Selling price
FR,France,21/04/2008,27/04/2008,€220.00,national currency/100kg,17,Whole broiler (65%),Selling price
FR,France,14/04/2008,20/04/2008,€220.00,national currency/100kg,16,Whole broiler (65%),Selling price
FR,France,07/04/2008,13/04/2008,€220.00,national currency/100kg,15,Whole broiler (65%),Selling price
FR,France,31/03/2008,06/04/2008,€220.00,national currency/100kg,14,Whole broiler (65%),Selling price
FR,France,24/03/2008,30/03/2008,€220.00,national currency/100kg,13,Whole broiler (65%),Selling price
FR,France,17/03/2008,23/03/2008,€220.00,national currency/100kg,12,Whole broiler (65%),Selling price
FR,France,10/03/2008,16/03/2008,€220.00,national currency/100kg,11,Whole broiler (65%),Selling price
FR,France,03/03/2008,09/03/2008,€215.00,national currency/100kg,10,Whole broiler (65%),Selling price
FR,France,25/02/2008,02/03/2008,€215.00,national currency/100kg,9,Whole broiler (65%),Selling price
FR,France,18/02/2008,24/02/2008,€215.00,national currency/100kg,8,Whole broiler (65%),Selling price
FR,France,11/02/2008,17/02/2008,€215.00,national currency/100kg,7,Whole broiler (65%),Selling price
FR,France,04/02/2008,10/02/2008,€215.00,national currency/100kg,6,Whole broiler (65%),Selling price
FR,France,28/01/2008,03/02/2008,€218.00,national currency/100kg,5,Whole broiler (65%),Selling price
FR,France,21/01/2008,27/01/2008,€225.00,national currency/100kg,4,Whole broiler (65%),Selling price
FR,France,14/01/2008,20/01/2008,€225.00,national currency/100kg,3,Whole broiler (65%),Selling price
FR,France,07/01/2008,13/01/2008,€225.00,national currency/100kg,2,Whole broiler (65%),Selling price
FR,France,31/12/2007,06/01/2008,€225.00,national currency/100kg,1,Whole broiler (65%),Selling price
FR,France,24/12/2007,30/12/2007,€225.00,national currency/100kg,52,Whole broiler (65%),Selling price
FR,France,17/12/2007,23/12/2007,€225.00,national currency/100kg,51,Whole broiler (65%),Selling price
FR,France,10/12/2007,16/12/2007,€225.00,national currency/100kg,50,Whole broiler (65%),Selling price
FR,France,03/12/2007,09/12/2007,€225.00,national currency/100kg,49,Whole broiler (65%),Selling price
FR,France,26/11/2007,02/12/2007,€225.00,national currency/100kg,48,Whole broiler (65%),Selling price
FR,France,19/11/2007,25/11/2007,€225.00,national currency/100kg,47,Whole broiler (65%),Selling price
FR,France,12/11/2007,18/11/2007,€225.00,national currency/100kg,46,Whole broiler (65%),Selling price
FR,France,05/11/2007,11/11/2007,€225.00,national currency/100kg,45,Whole broiler (65%),Selling price
FR,France,29/10/2007,04/11/2007,€225.00,national currency/100kg,44,Whole broiler (65%),Selling price
FR,France,22/10/2007,28/10/2007,€225.00,national currency/100kg,43,Whole broiler (65%),Selling price
FR,France,15/10/2007,21/10/2007,€225.00,national currency/100kg,42,Whole broiler (65%),Selling price
FR,France,08/10/2007,14/10/2007,€225.00,national currency/100kg,41,Whole broiler (65%),Selling price
FR,France,01/10/2007,07/10/2007,€225.00,national currency/100kg,40,Whole broiler (65%),Selling price
FR,France,24/09/2007,30/09/2007,€225.00,national currency/100kg,39,Whole broiler (65%),Selling price
FR,France,17/09/2007,23/09/2007,€225.00,national currency/100kg,38,Whole broiler (65%),Selling price
FR,France,10/09/2007,16/09/2007,€225.00,national currency/100kg,37,Whole broiler (65%),Selling price
FR,France,03/09/2007,09/09/2007,€225.00,national currency/100kg,36,Whole broiler (65%),Selling price
FR,France,27/08/2007,02/09/2007,€218.00,national currency/100kg,35,Whole broiler (65%),Selling price
FR,France,20/08/2007,26/08/2007,€210.00,national currency/100kg,34,Whole broiler (65%),Selling price
FR,France,13/08/2007,19/08/2007,€210.00,national currency/100kg,33,Whole broiler (65%),Selling price
FR,France,06/08/2007,12/08/2007,€207.00,national currency/100kg,32,Whole broiler (65%),Selling price
FR,France,30/07/2007,05/08/2007,€200.00,national currency/100kg,31,Whole broiler (65%),Selling price
FR,France,23/07/2007,29/07/2007,€200.00,national currency/100kg,30,Whole broiler (65%),Selling price
FR,France,16/07/2007,22/07/2007,€200.00,national currency/100kg,29,Whole broiler (65%),Selling price
FR,France,09/07/2007,15/07/2007,€200.00,national currency/100kg,28,Whole broiler (65%),Selling price
FR,France,02/07/2007,08/07/2007,€200.00,national currency/100kg,27,Whole broiler (65%),Selling price
FR,France,25/06/2007,01/07/2007,€200.00,national currency/100kg,26,Whole broiler (65%),Selling price
FR,France,18/06/2007,24/06/2007,€200.00,national currency/100kg,25,Whole broiler (65%),Selling price
FR,France,11/06/2007,17/06/2007,€200.00,national currency/100kg,24,Whole broiler (65%),Selling price
FR,France,04/06/2007,10/06/2007,€200.00,national currency/100kg,23,Whole broiler (65%),Selling price
